Number,Word,Freq 1,Freq 1 (per mill),Freq 2,Freq 2 (per mill),+/-,Stat 1.,Stat 2.
5941,Merseburg,60,0.61,5,0.06,+,3.38,47.21
5943,Ocle,60,0.61,5,0.06,+,3.38,47.21
5945,pelze,60,0.61,5,0.06,+,3.38,47.21
5954,zurückzieht,60,0.61,5,0.06,+,3.38,47.21
5955,zusammenbringen,60,0.61,5,0.06,+,3.38,47.21
5956,Privatlehrern,60,0.61,5,0.06,+,3.38,47.21
5960,S'-,60,0.61,5,0.06,+,3.38,47.21
5961,Sauberes,60,0.61,5,0.06,+,3.38,47.21
5967,steinbrecher,60,0.61,5,0.06,+,3.38,47.21
5969,thronet,60,0.61,5,0.06,+,3.38,47.21
5973,denklichen,60,0.61,5,0.06,+,3.38,47.21
5975,erweiternde,60,0.61,5,0.06,+,3.38,47.21
5977,Frühlingszeit,60,0.61,5,0.06,+,3.38,47.21
5979,gedulden,60,0.61,5,0.06,+,3.38,47.21
5981,Harfen,60,0.61,5,0.06,+,3.38,47.21
5922,1637.,72,0.73,6,0.07,+,3.38,56.66
5925,655.,72,0.73,6,0.07,+,3.38,56.66
5957,räthselhaft,72,0.73,6,0.07,+,3.38,56.66
5959,Rufst,72,0.73,6,0.07,+,3.38,56.66
5966,stacht,72,0.73,6,0.07,+,3.38,56.66
5974,Eilmärschen,72,0.73,6,0.07,+,3.38,56.66
5933,Bildlich,84,0.86,7,0.08,+,3.38,66.1
5935,Jnlande,84,0.86,7,0.08,+,3.38,66.1
5937,Littau,84,0.86,7,0.08,+,3.38,66.1
5946,verzagt,84,0.86,7,0.08,+,3.38,66.1
5947,Vierecken,84,0.86,7,0.08,+,3.38,66.1
5950,Widerwärtigkeit,84,0.86,7,0.08,+,3.38,66.1
5951,WilhelmS,84,0.86,7,0.08,+,3.38,66.1
5965,Sonnt,84,0.86,7,0.08,+,3.38,66.1
5982,Hähne,84,0.86,7,0.08,+,3.38,66.1
5927,östl.,96,0.98,8,0.09,+,3.38,75.54
5931,Bergcll,96,0.98,8,0.09,+,3.38,75.54
5934,Braunem,96,0.98,8,0.09,+,3.38,75.54
5942,Nabholz,96,0.98,8,0.09,+,3.38,75.54
5948,vorgesteckten,96,0.98,8,0.09,+,3.38,75.54
5940,Mehrerlei,108,1.1,9,0.11,+,3.38,84.98
5944,Ornamenten,108,1.1,9,0.11,+,3.38,84.98
5980,Geyer,108,1.1,9,0.11,+,3.38,84.98
5939,massiven,120,1.22,10,0.12,+,3.38,94.43
5952,Wohlmeinende,120,1.22,10,0.12,+,3.38,94.43
5958,Rettig,120,1.22,10,0.12,+,3.38,94.43
5972,civile,120,1.22,10,0.12,+,3.38,94.43
5949,Weihbischof,132,1.34,11,0.13,+,3.38,103.87
5970,Todschlag,132,1.34,11,0.13,+,3.38,103.87
5971,Capol,132,1.34,11,0.13,+,3.38,103.87
5978,Gälte,132,1.34,11,0.13,+,3.38,103.87
5964,Sizungen,144,1.47,12,0.14,+,3.38,113.31
5962,schwebende,156,1.59,13,0.15,+,3.38,122.76
5968,Thie¬,156,1.59,13,0.15,+,3.38,122.76
5909,KrebseS,157,1.6,13,0.15,+,3.38,123.84
5911,herbeigezogen,169,1.72,14,0.16,+,3.38,133.28
5963,Seidene,180,1.83,15,0.18,+,3.38,141.64
5913,Affry,193,1.97,16,0.19,+,3.38,152.17
5914,Taubstummenanstalten,217,2.21,18,0.21,+,3.38,171.06
5915,Vikars,229,2.33,19,0.22,+,3.38,180.5
5916,hinstellen,229,2.33,19,0.22,+,3.38,180.5
5917,Weideplätze,241,2.45,20,0.24,+,3.38,189.94
5936,Korrektur,252,2.57,21,0.25,+,3.38,198.3
5910,gefüge,326,3.32,27,0.32,+,3.38,257.13
5912,Industrieausstellung,362,3.69,30,0.35,+,3.38,285.46
5953,wurdcn,468,4.77,39,0.46,+,3.38,368.27
5918,kaserne,493,5.02,41,0.48,+,3.38,388.24
5930,Bereiche,528,5.38,44,0.52,+,3.38,415.48
5976,Ew.,576,5.87,48,0.57,+,3.38,453.25
5920,Baben,937,9.54,78,0.92,+,3.38,737.62
5919,Persönlichkeit,1586,16.15,132,1.55,+,3.38,1248.62
5998,irdischer,143,1.46,12,0.14,+,3.37,112.23
5995,Kreditoren,155,1.58,13,0.15,+,3.37,121.67
5996,gefoltert,155,1.58,13,0.15,+,3.37,121.67
5992,behaglichen,167,1.7,14,0.16,+,3.37,131.11
5993,Krakau,167,1.7,14,0.16,+,3.37,131.11
5994,trommel,167,1.7,14,0.16,+,3.37,131.11
5988,kerze,203,2.07,17,0.2,+,3.37,159.44
5987,batterie,239,2.43,20,0.24,+,3.37,187.77
5991,weißlich,370,3.77,31,0.37,+,3.37,290.55
5989,-72,382,3.89,32,0.38,+,3.37,300.0
5990,Firmung,382,3.89,32,0.38,+,3.37,300.0
5986,Sprachunterrichte,526,5.36,44,0.52,+,3.37,413.31
5997,Rhätischen,715,7.28,60,0.71,+,3.37,561.14
5985,Wortbildung,826,8.41,69,0.81,+,3.37,649.38
5983,industriellen,1079,10.99,90,1.06,+,3.37,848.76
5984,disziplin,1690,17.21,141,1.66,+,3.37,1329.26
6038,Überschwemmung,71,0.72,6,0.07,+,3.36,55.57
6039,würdevoll,71,0.72,6,0.07,+,3.36,55.57
6040,Wegwerfung,71,0.72,6,0.07,+,3.36,55.57
6041,Zür¬,71,0.72,6,0.07,+,3.36,55.57
6043,Kronprinz,71,0.72,6,0.07,+,3.36,55.57
6044,licherweise,71,0.72,6,0.07,+,3.36,55.57
6045,Civilfälle,71,0.72,6,0.07,+,3.36,55.57
6046,cst,71,0.72,6,0.07,+,3.36,55.57
6047,Gru¬,71,0.72,6,0.07,+,3.36,55.57
6048,Protektor,71,0.72,6,0.07,+,3.36,55.57
6050,verdoppelten,71,0.72,6,0.07,+,3.36,55.57
6024,Blankenburg,83,0.85,7,0.08,+,3.36,65.01
6025,Systematik,83,0.85,7,0.08,+,3.36,65.01
6026,verschlungenen,83,0.85,7,0.08,+,3.36,65.01
6027,Versumpfung,83,0.85,7,0.08,+,3.36,65.01
6029,geröstet,83,0.85,7,0.08,+,3.36,65.01
6030,Krzr,83,0.85,7,0.08,+,3.36,65.01
6031,Lithograph,83,0.85,7,0.08,+,3.36,65.01
6016,eingeholtem,95,0.97,8,0.09,+,3.36,74.46
6017,Gelingens,95,0.97,8,0.09,+,3.36,74.46
6019,Staatshaushalt,95,0.97,8,0.09,+,3.36,74.46
6020,örtlich,95,0.97,8,0.09,+,3.36,74.46
6009,Agathon,107,1.09,9,0.11,+,3.36,83.9
6010,I8SS,107,1.09,9,0.11,+,3.36,83.9
6011,Flocken,107,1.09,9,0.11,+,3.36,83.9
6000,darauffolgenden,131,1.33,11,0.13,+,3.36,102.78
6001,Lehrstoffe,131,1.33,11,0.13,+,3.36,102.78
6002,"21,000",131,1.33,11,0.13,+,3.36,102.78
6042,^C,142,1.45,12,0.14,+,3.36,111.14
6034,ausgedrückte,154,1.57,13,0.15,+,3.36,120.58
6035,vulgaris,154,1.57,13,0.15,+,3.36,120.58
6028,ergreifenden,166,1.69,14,0.16,+,3.36,130.03
6012,WürenloS,202,2.06,17,0.2,+,3.36,158.36
6006,Allmenden,226,2.3,19,0.22,+,3.36,177.24
6023,auck,261,2.66,22,0.26,+,3.36,204.48
6021,Soazza,273,2.78,23,0.27,+,3.36,213.93
6018,Geogra¬,285,2.9,24,0.28,+,3.36,223.37
6013,Drinnen,297,3.02,25,0.29,+,3.36,232.81
6014,sträfling,297,3.02,25,0.29,+,3.36,232.81
6007,geeignetste,321,3.27,27,0.32,+,3.36,251.7
6008,stand-,321,3.27,27,0.32,+,3.36,251.7
6003,Johanna,369,3.76,31,0.37,+,3.36,289.47
6004,liebevollen,369,3.76,31,0.37,+,3.36,289.47
6032,seitlich,391,3.98,33,0.39,+,3.36,306.18
6033,charakteristischen,391,3.98,33,0.39,+,3.36,306.18
5999,erklärlich,405,4.12,34,0.4,+,3.36,317.8
6049,Unterschlagung,497,5.06,42,0.49,+,3.36,389.0
6036,Werkchen,580,5.91,49,0.58,+,3.36,454.01
6015,Hauptaufgabe,582,5.93,49,0.58,+,3.36,456.18
6037,2m,1148,11.69,97,1.14,+,3.36,898.58
6022,schenkel,1436,14.62,121,1.42,+,3.36,1125.21
6059,schullehrerstande,59,0.6,5,0.06,+,3.35,46.13
6060,spiegelte,59,0.6,5,0.06,+,3.35,46.13
6061,Spielereien,59,0.6,5,0.06,+,3.35,46.13
6062,-um,59,0.6,5,0.06,+,3.35,46.13
6063,"17,5",59,0.6,5,0.06,+,3.35,46.13
6065,552.,59,0.6,5,0.06,+,3.35,46.13
6067,bemerkenswerthen,59,0.6,5,0.06,+,3.35,46.13
6068,bet¬,59,0.6,5,0.06,+,3.35,46.13
6069,Holzschnitt,59,0.6,5,0.06,+,3.35,46.13
6070,inbe¬,59,0.6,5,0.06,+,3.35,46.13
6071,Kantonsrathe,59,0.6,5,0.06,+,3.35,46.13
6072,Karden,59,0.6,5,0.06,+,3.35,46.13
6073,kürlich,59,0.6,5,0.06,+,3.35,46.13
6075,Nachahmungstrieb,59,0.6,5,0.06,+,3.35,46.13
6077,engerm,59,0.6,5,0.06,+,3.35,46.13
6080,Finanz¬,59,0.6,5,0.06,+,3.35,46.13
6081,Galvanische,59,0.6,5,0.06,+,3.35,46.13
6082,Getreidepreise,59,0.6,5,0.06,+,3.35,46.13
6101,verunreinigt,94,0.96,8,0.09,+,3.35,73.37
6102,Mühlsteine,94,0.96,8,0.09,+,3.35,73.37
6103,Baran,94,0.96,8,0.09,+,3.35,73.37
6104,Bleienbach,94,0.96,8,0.09,+,3.35,73.37
6105,Seminardireklor,94,0.96,8,0.09,+,3.35,73.37
6106,Enthauptung,94,0.96,8,0.09,+,3.35,73.37
6107,Findung,94,0.96,8,0.09,+,3.35,73.37
6108,Golden,94,0.96,8,0.09,+,3.35,73.37
6086,322.,106,1.08,9,0.11,+,3.35,82.81
6087,509.,106,1.08,9,0.11,+,3.35,82.81
6089,Rufend,106,1.08,9,0.11,+,3.35,82.81
6090,Eichstädt,106,1.08,9,0.11,+,3.35,82.81
6091,Fegen,106,1.08,9,0.11,+,3.35,82.81
6092,Oberhirt,106,1.08,9,0.11,+,3.35,82.81
6066,Afrikanische,118,1.2,10,0.12,+,3.35,92.26
6078,entgegengestellt,118,1.2,10,0.12,+,3.35,92.26
6079,Erhörung,118,1.2,10,0.12,+,3.35,92.26
6053,Wahrgenommene,130,1.32,11,0.13,+,3.35,101.7
6055,Beschaffen¬,130,1.32,11,0.13,+,3.35,101.7
6085,10—12,165,1.68,14,0.16,+,3.35,128.94
6058,römisch-katholischen,177,1.8,15,0.18,+,3.35,138.39
6074,Lernens,177,1.8,15,0.18,+,3.35,138.39
6076,Diktiren,177,1.8,15,0.18,+,3.35,138.39
6056,Theol,189,1.92,16,0.19,+,3.35,147.83
6088,besagt,212,2.16,18,0.21,+,3.35,165.63
6095,Paarweise,259,2.64,22,0.26,+,3.35,202.32
6096,Rudolfs,259,2.64,22,0.26,+,3.35,202.32
6084,Sprachlich,283,2.88,24,0.28,+,3.35,221.2
6099,LeHrzimmer,294,2.99,25,0.29,+,3.35,229.56
6051,Kerns,331,3.37,28,0.33,+,3.35,258.97
6052,zusammenleben,331,3.37,28,0.33,+,3.35,258.97
6100,Wald¬,341,3.47,29,0.34,+,3.35,266.25
6094,morgen-,365,3.72,31,0.37,+,3.35,285.13
6057,Verkümmern,366,3.73,31,0.37,+,3.35,286.21
6093,Bethätigung,471,4.8,40,0.47,+,3.35,367.95
6098,Zhr,835,8.5,71,0.84,+,3.35,651.99
6064,1851.,1003,10.21,85,1.0,+,3.35,784.19
6083,außerdem,5108,52.02,433,5.1,+,3.35,3993.31
6124,Haselnuß,82,0.84,7,0.08,+,3.34,63.93
6125,Redeweise,82,0.84,7,0.08,+,3.34,63.93
6126,ueli,82,0.84,7,0.08,+,3.34,63.93
6127,Venetianische,82,0.84,7,0.08,+,3.34,63.93
6128,verdienstlicher,82,0.84,7,0.08,+,3.34,63.93
6129,Zen-,82,0.84,7,0.08,+,3.34,63.93
6135,nachfolgte,117,1.19,10,0.12,+,3.34,91.17
6136,Entgegnung,117,1.19,10,0.12,+,3.34,91.17
6137,felden,117,1.19,10,0.12,+,3.34,91.17
6138,Gespinnst,117,1.19,10,0.12,+,3.34,91.17
6119,zurückzulegen,129,1.31,11,0.13,+,3.34,100.62
6120,371.,129,1.31,11,0.13,+,3.34,100.62
6140,primarlehrern,152,1.55,13,0.15,+,3.34,118.42
6123,Berufene,164,1.67,14,0.16,+,3.34,127.86
6118,Mücken,176,1.79,15,0.18,+,3.34,137.3
6121,fraget,211,2.15,18,0.21,+,3.34,164.55
6113,Ungunst,270,2.75,23,0.27,+,3.34,210.67
6115,175.,270,2.75,23,0.27,+,3.34,210.67
6143,Oberstl,292,2.97,25,0.29,+,3.34,227.39
6132,londoner,316,3.22,27,0.32,+,3.34,246.28
6133,befreunden,316,3.22,27,0.32,+,3.34,246.28
6144,evan¬,327,3.33,28,0.33,+,3.34,254.64
6131,größtenteils,398,4.05,34,0.4,+,3.34,310.21
6111,Dreht,458,4.66,39,0.46,+,3.34,357.42
6130,fer¬,480,4.89,41,0.48,+,3.34,374.14
6116,Gehaltszulagen,493,5.02,42,0.49,+,3.34,384.66
6142,Hengste,514,5.23,44,0.52,+,3.34,400.3
6112,sämmt¬,587,5.98,50,0.59,+,3.34,458.04
6110,Leseunterricht,599,6.1,51,0.6,+,3.34,467.48
6122,1837.,668,6.8,57,0.67,+,3.34,520.88
6109,Umgestaltung,1069,10.89,91,1.07,+,3.34,834.34
6134,Schulbehörden,1182,12.04,101,1.19,+,3.34,921.19
6114,voll¬,1620,16.5,138,1.62,+,3.34,1264.06
6141,+,5857,59.65,501,5.9,+,3.34,4562.86
6206,Detaschements,58,0.59,5,0.06,+,3.33,45.05
6207,faltet,58,0.59,5,0.06,+,3.33,45.05
6208,Fußböden,58,0.59,5,0.06,+,3.33,45.05
6210,Grundkräfte,58,0.59,5,0.06,+,3.33,45.05
6212,hervorstehende,58,0.59,5,0.06,+,3.33,45.05
6213,inständig,58,0.59,5,0.06,+,3.33,45.05
6214,Jag,58,0.59,5,0.06,+,3.33,45.05
6217,505.,58,0.59,5,0.06,+,3.33,45.05
6218,Abhal¬,58,0.59,5,0.06,+,3.33,45.05
6219,aufging,58,0.59,5,0.06,+,3.33,45.05
6220,Äuge,58,0.59,5,0.06,+,3.33,45.05
6221,propädeutischen,58,0.59,5,0.06,+,3.33,45.05
6222,Rüstigkeit,58,0.59,5,0.06,+,3.33,45.05
6223,Schulprämien,58,0.59,5,0.06,+,3.33,45.05
6224,Strahlenbrechung,58,0.59,5,0.06,+,3.33,45.05
6226,vertrete,58,0.59,5,0.06,+,3.33,45.05
6145,Dialektes,70,0.71,6,0.07,+,3.33,54.49
6146,eies,70,0.71,6,0.07,+,3.33,54.49
6147,ErzbischofeS,70,0.71,6,0.07,+,3.33,54.49
6148,Freiherrschaft,70,0.71,6,0.07,+,3.33,54.49
6149,Frickthale,70,0.71,6,0.07,+,3.33,54.49
6150,gerochen,70,0.71,6,0.07,+,3.33,54.49
6151,gesteigertem,70,0.71,6,0.07,+,3.33,54.49
6152,Großräthen,70,0.71,6,0.07,+,3.33,54.49
6153,aufrechte,70,0.71,6,0.07,+,3.33,54.49
6154,Basilius,70,0.71,6,0.07,+,3.33,54.49
6156,Semina,70,0.71,6,0.07,+,3.33,54.49
6157,sichtiger,70,0.71,6,0.07,+,3.33,54.49
6158,Subjekts,70,0.71,6,0.07,+,3.33,54.49
6159,Mänedorf,70,0.71,6,0.07,+,3.33,54.49
6160,peuvent,70,0.71,6,0.07,+,3.33,54.49
6189,erheblicher,93,0.95,8,0.09,+,3.33,72.29
6190,Fortreißen,93,0.95,8,0.09,+,3.33,72.29
6192,gseit,93,0.95,8,0.09,+,3.33,72.29
6193,Romanzen,93,0.95,8,0.09,+,3.33,72.29
6194,Schristchen,93,0.95,8,0.09,+,3.33,72.29
6195,Speiseröhre,93,0.95,8,0.09,+,3.33,72.29
6196,Bündnerstraßen,93,0.95,8,0.09,+,3.33,72.29
6197,Mahleren,93,0.95,8,0.09,+,3.33,72.29
6198,Missio-,93,0.95,8,0.09,+,3.33,72.29
6161,Maienseld,105,1.07,9,0.11,+,3.33,81.73
6162,Muttenz,105,1.07,9,0.11,+,3.33,81.73
6163,Visthum,105,1.07,9,0.11,+,3.33,81.73
6165,317.,105,1.07,9,0.11,+,3.33,81.73
6209,gewon¬,116,1.18,10,0.12,+,3.33,90.09
6211,Heimsuchung,116,1.18,10,0.12,+,3.33,90.09
6216,477.,116,1.18,10,0.12,+,3.33,90.09
6225,Unwesentlich,116,1.18,10,0.12,+,3.33,90.09
6176,Australischen,128,1.3,11,0.13,+,3.33,99.53
6177,schneidende,128,1.3,11,0.13,+,3.33,99.53
6178,kach,128,1.3,11,0.13,+,3.33,99.53
6179,Frommem,128,1.3,11,0.13,+,3.33,99.53
6180,Glorie,128,1.3,11,0.13,+,3.33,99.53
6155,Zeitgenosse,140,1.43,12,0.14,+,3.33,108.98
6200,Chore,151,1.54,13,0.15,+,3.33,117.34
6202,männl.,151,1.54,13,0.15,+,3.33,117.34
6203,Schrif¬,151,1.54,13,0.15,+,3.33,117.34
6172,Abart,163,1.66,14,0.16,+,3.33,126.78
6173,Bekker,163,1.66,14,0.16,+,3.33,126.78
6191,gotte,186,1.89,16,0.19,+,3.33,144.58
6169,verhandelte,198,2.02,17,0.2,+,3.33,154.02
6164,Eintrittsgelder,210,2.14,18,0.21,+,3.33,163.46
6182,Ruschein,221,2.25,19,0.22,+,3.33,171.82
6183,Scholle,221,2.25,19,0.22,+,3.33,171.82
6184,gesonderte,221,2.25,19,0.22,+,3.33,171.82
6185,Außergewöhnliche,221,2.25,19,0.22,+,3.33,171.82
6186,künstlerischen,221,2.25,19,0.22,+,3.33,171.82
6215,Mußestunden,232,2.36,20,0.24,+,3.33,180.18
6168,Großrathskollegium,268,2.73,23,0.27,+,3.33,208.51
6201,Klösterlichen,302,3.08,26,0.31,+,3.33,234.67
6187,veran¬,314,3.2,27,0.32,+,3.33,244.11
6174,Unglücksfall,326,3.32,28,0.33,+,3.33,253.56
6181,Tonleiter,349,3.55,30,0.35,+,3.33,271.36
6171,2mal,361,3.68,31,0.37,+,3.33,280.8
6188,formulare,407,4.14,35,0.41,+,3.33,316.4
6199,gemüthliche,430,4.38,37,0.44,+,3.33,334.21
6167,rationellen,513,5.22,44,0.52,+,3.33,399.22
6166,Vorhandensein,653,6.65,56,0.66,+,3.33,508.2
6205,Carisch,789,8.03,68,0.8,+,3.33,612.85
6204,methodischen,836,8.51,72,0.85,+,3.33,649.53
6175,Aussprache,1490,15.17,128,1.51,+,3.33,1158.81
6231,Connecticut,81,0.82,7,0.08,+,3.32,62.85
6232,fälliger,81,0.82,7,0.08,+,3.32,62.85
6233,helfende,81,0.82,7,0.08,+,3.32,62.85
6234,herstammen,81,0.82,7,0.08,+,3.32,62.85
6235,österreichisches,81,0.82,7,0.08,+,3.32,62.85
6238,Rhythmisch,81,0.82,7,0.08,+,3.32,62.85
6239,ropas,81,0.82,7,0.08,+,3.32,62.85
6240,schmäht,81,0.82,7,0.08,+,3.32,62.85
6241,sonstigem,81,0.82,7,0.08,+,3.32,62.85
6244,Ak¬,104,1.06,9,0.11,+,3.32,80.65
6245,verdeutlichen,104,1.06,9,0.11,+,3.32,80.65
6246,gleichartiger,104,1.06,9,0.11,+,3.32,80.65
6247,Ope¬,104,1.06,9,0.11,+,3.32,80.65
6248,wohlbekannte,104,1.06,9,0.11,+,3.32,80.65
6249,zeitgemäßer,104,1.06,9,0.11,+,3.32,80.65
6250,Churcr,150,1.53,13,0.15,+,3.32,116.26
6251,elegante,150,1.53,13,0.15,+,3.32,116.26
6236,besen,162,1.65,14,0.16,+,3.32,125.7
6237,Privatinstitute,162,1.65,14,0.16,+,3.32,125.7
6253,Sperling,196,2.0,17,0.2,+,3.32,151.86
6254,StrafrechtSpflege,196,2.0,17,0.2,+,3.32,151.86
6229,ken¬,220,2.24,19,0.22,+,3.32,170.74
6242,wirthschaftliche,289,2.94,25,0.29,+,3.32,224.15
6243,begutachtet,289,2.94,25,0.29,+,3.32,224.15
6256,nock,311,3.17,27,0.32,+,3.32,240.87
6252,Umschwung,323,3.29,28,0.33,+,3.32,250.31
6228,AargauS,359,3.66,31,0.37,+,3.32,278.64
6227,materieller,417,4.25,36,0.42,+,3.32,323.68
6230,geo¬,544,5.54,47,0.55,+,3.32,422.14
6255,geräthe,818,8.33,71,0.84,+,3.32,633.61
6258,Kolbens,69,0.7,6,0.07,+,3.31,53.41
6259,Lebst,69,0.7,6,0.07,+,3.31,53.41
6260,Nordamcrikanischen,69,0.7,6,0.07,+,3.31,53.41
6261,olt,69,0.7,6,0.07,+,3.31,53.41
6266,tendem,69,0.7,6,0.07,+,3.31,53.41
6267,vergaben,69,0.7,6,0.07,+,3.31,53.41
6274,Bearbei¬,69,0.7,6,0.07,+,3.31,53.41
6275,währ,69,0.7,6,0.07,+,3.31,53.41
6279,ziegel-,69,0.7,6,0.07,+,3.31,53.41
6280,Zobel,69,0.7,6,0.07,+,3.31,53.41
6281,Colonisten,69,0.7,6,0.07,+,3.31,53.41
6284,Erziehe,69,0.7,6,0.07,+,3.31,53.41
6286,Flehend,69,0.7,6,0.07,+,3.31,53.41
6328,Entwinden,80,0.81,7,0.08,+,3.31,61.77
6330,hervortrete,80,0.81,7,0.08,+,3.31,61.77
6331,hirtenamt,80,0.81,7,0.08,+,3.31,61.77
6332,Mönchaltorf,80,0.81,7,0.08,+,3.31,61.77
6257,Jämmerlich,92,0.94,8,0.09,+,3.31,71.21
6262,Pulver-,92,0.94,8,0.09,+,3.31,71.21
6264,Summer,92,0.94,8,0.09,+,3.31,71.21
6271,Abgefallenen,92,0.94,8,0.09,+,3.31,71.21
6272,Anwesen¬,92,0.94,8,0.09,+,3.31,71.21
6276,wiederkehrt,92,0.94,8,0.09,+,3.31,71.21
6278,zeitweisen,92,0.94,8,0.09,+,3.31,71.21
6283,erlöset,92,0.94,8,0.09,+,3.31,71.21
6285,Farbenspiel,92,0.94,8,0.09,+,3.31,71.21
6287,Gewichtiger,92,0.94,8,0.09,+,3.31,71.21
6288,Hürlimann,92,0.94,8,0.09,+,3.31,71.21
6310,Croir,103,1.05,9,0.11,+,3.31,79.57
6311,Hahnen,103,1.05,9,0.11,+,3.31,79.57
6312,Quadraten,103,1.05,9,0.11,+,3.31,79.57
6314,Sandalp,103,1.05,9,0.11,+,3.31,79.57
6315,sprichst,103,1.05,9,0.11,+,3.31,79.57
6316,Wahlfähigkeitszeugnisse,103,1.05,9,0.11,+,3.31,79.57
6317,zubilden,103,1.05,9,0.11,+,3.31,79.57
6318,Auditorium,103,1.05,9,0.11,+,3.31,79.57
6319,hemmten,103,1.05,9,0.11,+,3.31,79.57
6263,Seiden¬,115,1.17,10,0.12,+,3.31,89.01
6268,Vergänglichkeit,115,1.17,10,0.12,+,3.31,89.01
6277,Wohlbehagen,115,1.17,10,0.12,+,3.31,89.01
6304,umarmte,126,1.28,11,0.13,+,3.31,97.37
6305,Krümmt,126,1.28,11,0.13,+,3.31,97.37
6306,landesfremden,126,1.28,11,0.13,+,3.31,97.37
6307,morgenroth,126,1.28,11,0.13,+,3.31,97.37
6308,Gabel,126,1.28,11,0.13,+,3.31,97.37
6309,Grabstätte,126,1.28,11,0.13,+,3.31,97.37
6265,Sutter,138,1.41,12,0.14,+,3.31,106.81
6273,ausgestelltes,138,1.41,12,0.14,+,3.31,106.81
6282,entschiedenem,138,1.41,12,0.14,+,3.31,106.81
6301,zünden,149,1.52,13,0.15,+,3.31,115.18
6302,Zoller,149,1.52,13,0.15,+,3.31,115.18
6324,273.,160,1.63,14,0.16,+,3.31,123.54
6329,Gesammtausgaben,160,1.63,14,0.16,+,3.31,123.54
6289,Dändliker,161,1.64,14,0.16,+,3.31,124.62
6290,Heidelberger,161,1.64,14,0.16,+,3.31,124.62
6322,Andachten,183,1.86,16,0.19,+,3.31,141.34
6323,Armenerziehungsanstalt,183,1.86,16,0.19,+,3.31,141.34
6313,Rütli,206,2.1,18,0.21,+,3.31,159.14
6297,181.,264,2.69,23,0.27,+,3.31,204.19
6300,Gefühles,298,3.03,26,0.31,+,3.31,230.35
6320,Hotel,309,3.15,27,0.32,+,3.31,238.71
6327,Beur¬,320,3.26,28,0.33,+,3.31,247.08
6294,"5,000",333,3.39,29,0.34,+,3.31,257.6
6298,113.,367,3.74,32,0.38,+,3.31,283.76
6292,ehrw,379,3.86,33,0.39,+,3.31,293.2
6291,passirt,448,4.56,39,0.46,+,3.31,346.61
6299,Außenwelt,493,5.02,43,0.51,+,3.31,381.13
6293,Strafanstalt,712,7.25,62,0.73,+,3.31,550.8
6296,Rück¬,792,8.07,69,0.81,+,3.31,612.57
6270,3te,920,9.37,80,0.94,+,3.31,712.1
6295,Sprechübungen,1079,10.99,94,1.11,+,3.31,834.56
6341,Enthüllung,57,0.58,5,0.06,+,3.3,43.97
6342,ergingen,57,0.58,5,0.06,+,3.3,43.97
6343,genre,57,0.58,5,0.06,+,3.3,43.97
6344,stafcl,57,0.58,5,0.06,+,3.3,43.97
6345,verdünnte,57,0.58,5,0.06,+,3.3,43.97
6346,hf,57,0.58,5,0.06,+,3.3,43.97
6347,Jago,57,0.58,5,0.06,+,3.3,43.97
6349,MittclalterS,57,0.58,5,0.06,+,3.3,43.97
6350,1/Z,57,0.58,5,0.06,+,3.3,43.97
6351,18Z3,57,0.58,5,0.06,+,3.3,43.97
6352,1«s,57,0.58,5,0.06,+,3.3,43.97
6354,vollbrachter,57,0.58,5,0.06,+,3.3,43.97
6355,vollendetste,57,0.58,5,0.06,+,3.3,43.97
6356,wandelnden,57,0.58,5,0.06,+,3.3,43.97
6357,zehnjähriger,57,0.58,5,0.06,+,3.3,43.97
6363,BczirkSschulen,91,0.93,8,0.09,+,3.3,70.13
6364,tonSschulrath,91,0.93,8,0.09,+,3.3,70.13
6366,Kö¬,91,0.93,8,0.09,+,3.3,70.13
6348,Meßgewänder,114,1.16,10,0.12,+,3.3,87.93
6369,abgelaufene,125,1.27,11,0.13,+,3.3,96.3
6371,wohnend,125,1.27,11,0.13,+,3.3,96.3
6372,^t,125,1.27,11,0.13,+,3.3,96.3
6333,HSt,137,1.4,12,0.14,+,3.3,105.74
6360,zweijährigem,148,1.51,13,0.15,+,3.3,114.1
6373,beläust,159,1.62,14,0.16,+,3.3,122.46
6374,Kassel,159,1.62,14,0.16,+,3.3,122.46
6376,Gesenkt,159,1.62,14,0.16,+,3.3,122.46
6367,Straßenbauten,216,2.2,19,0.22,+,3.3,166.43
6337,nx,251,2.56,22,0.26,+,3.3,193.67
6338,Schottischen,251,2.56,22,0.26,+,3.3,193.67
6375,Möglicherweise,318,3.24,28,0.33,+,3.3,244.92
6334,Kehle,468,4.77,41,0.48,+,3.3,361.17
6335,raumes,468,4.77,41,0.48,+,3.3,361.17
6340,freund¬,479,4.88,42,0.49,+,3.3,369.54
6370,css,500,5.09,44,0.52,+,3.3,385.18
6365,Eristenz,546,5.56,48,0.57,+,3.3,420.79
6336,lehrerbildung,662,6.74,58,0.68,+,3.3,510.88
6361,2>,831,8.46,73,0.86,+,3.3,640.62
6377,Regensberg,1033,10.52,91,1.07,+,3.3,795.45
6358,Korporationen,1071,10.91,94,1.11,+,3.3,825.93
6339,Wonach,1916,19.51,168,1.98,+,3.3,1478.15
6359,seminars,2438,24.83,214,2.52,+,3.3,1880.06
6383,eingelöst,68,0.69,6,0.07,+,3.29,52.33
6384,Einseitigkeiten,68,0.69,6,0.07,+,3.29,52.33
