Number;Word;Freq 1;Freq 1 (per mill);Freq 2;Freq 2 (per mill);+/-;Stat 1.;Stat 2.
13395;England;8145;82.95;1818;21.41;+;1.95;3478.56
13396;kommission;8544;87.01;1913;22.52;+;1.95;3637.9
13397;auáer;22019;224.23;4923;57.97;+;1.95;9389.24
13398;schwiegen;111;1.13;25;0.29;+;1.94;46.99
13399;Wohlklang;111;1.13;25;0.29;+;1.94;46.99
13400;rgte;120;1.22;27;0.32;+;1.94;50.85
13401;deckten;120;1.22;27;0.32;+;1.94;50.85
13402;weggeworfen;124;1.26;28;0.33;+;1.94;52.36
13403;Schulpfleger;129;1.31;29;0.34;+;1.94;54.71
13404;T”chterlein;129;1.31;29;0.34;+;1.94;54.71
13405;unfleiáigen;129;1.31;29;0.34;+;1.94;54.71
13406;entgeª;138;1.41;31;0.37;+;1.94;58.57
13407;Obristen;142;1.45;32;0.38;+;1.94;60.08
13408;bezweckten;142;1.45;32;0.38;+;1.94;60.08
13409;Fabrikat;146;1.49;33;0.39;+;1.94;61.59
13410;vorgelesene;146;1.49;33;0.39;+;1.94;61.59
13411;Talkerde;146;1.49;33;0.39;+;1.94;61.59
13412;Feierabend;151;1.54;34;0.4;+;1.94;63.94
13413;zugerufen;151;1.54;34;0.4;+;1.94;63.94
13414;326.;160;1.63;36;0.42;+;1.94;67.8
13415;Tauª;160;1.63;36;0.42;+;1.94;67.8
13416;illS;160;1.63;36;0.42;+;1.94;67.8
13417;Handelsstadt;160;1.63;36;0.42;+;1.94;67.8
13418;Artiges;169;1.72;38;0.45;+;1.94;71.65
13419;Glimmerschiefer;178;1.81;40;0.47;+;1.94;75.51
13420;296.;191;1.95;43;0.51;+;1.94;80.88
13421;Jugendfreund;191;1.95;43;0.51;+;1.94;80.88
13422;Antrat;195;1.99;44;0.52;+;1.94;82.39
13423;F„si;200;2.04;45;0.53;+;1.94;84.74
13424;laugen;204;2.08;46;0.54;+;1.94;86.25
13425;Schiffbar;204;2.08;46;0.54;+;1.94;86.25
13426;scheute;217;2.21;49;0.58;+;1.94;91.62
13427;detaillirte;218;2.22;49;0.58;+;1.94;92.46
13428;Centrum;235;2.39;53;0.62;+;1.94;99.34
13429;ersehnten;239;2.43;54;0.64;+;1.94;100.85
13430;ausgesetzten;253;2.58;57;0.67;+;1.94;107.06
13431;Gl„ser;297;3.02;67;0.79;+;1.94;125.52
13432;Getrocknet;315;3.21;71;0.84;+;1.94;133.24
13433;136.;323;3.29;73;0.86;+;1.94;136.26
13434;einbuáe;365;3.72;82;0.97;+;1.94;154.89
13435;Anerª;373;3.8;84;0.99;+;1.94;157.91
13436;deutend;390;3.97;88;1.04;+;1.94;164.79
13437;„uáerste;395;4.02;89;1.05;+;1.94;167.14
13438;bod;395;4.02;89;1.05;+;1.94;167.14
13439;Ponte;395;4.02;89;1.05;+;1.94;167.14
13440;Willenskraft;399;4.06;90;1.06;+;1.94;168.65
13441;sorgª;409;4.17;92;1.08;+;1.94;173.35
13442;sorgsam;414;4.22;93;1.1;+;1.94;175.7
13443;schlechthin;451;4.59;102;1.2;+;1.94;190.13
13444;Souver„n;476;4.85;107;1.26;+;1.94;201.88
13445;Uebertreibung;503;5.12;113;1.33;+;1.94;213.46
13446;sakramente;661;6.73;149;1.75;+;1.94;279.57
13447;protestant;667;6.79;150;1.77;+;1.94;282.76
13448;erfllten;677;6.89;153;1.8;+;1.94;285.61
13449;P„dagogischer;703;7.16;158;1.86;+;1.94;298.2
13450;anregen;816;8.31;184;2.17;+;1.94;345.02
13451;Gedankens;913;9.3;206;2.43;+;1.94;385.79
13452;Pft;1295;13.19;291;3.43;+;1.94;549.42
13453;Sonª;1697;17.28;383;4.51;+;1.94;716.89
13454;Fr-;1709;17.4;385;4.53;+;1.94;723.26
13455;Durchmesser;2036;20.73;460;5.42;+;1.94;859.19
13456;ersetzt;2328;23.71;526;6.19;+;1.94;982.36
13457;Ziehe;2806;28.58;631;7.43;+;1.94;1189.63
13458;bezeichneten;2865;29.18;647;7.62;+;1.94;1209.58
13459;Berlin;4694;47.8;1060;12.48;+;1.94;1981.88
13460;Oktober;10138;103.24;2290;26.96;+;1.94;4279.38
13461;vorgerckte;106;1.08;24;0.28;+;1.93;44.64
13462;Gaue;106;1.08;24;0.28;+;1.93;44.64
13463;Tagel”hner;110;1.12;25;0.29;+;1.93;46.15
13464;Instrumentes;119;1.21;27;0.32;+;1.93;50.01
13465;auáergew”hnlichen;123;1.25;28;0.33;+;1.93;51.52
13466;aufstrebenden;123;1.25;28;0.33;+;1.93;51.52
13467;Jahrzehnden;128;1.3;29;0.34;+;1.93;53.87
13468;befreiten;128;1.3;29;0.34;+;1.93;53.87
13469;amerikas;132;1.34;30;0.35;+;1.93;55.38
13470;áem;132;1.34;30;0.35;+;1.93;55.38
13471;n;132;1.34;30;0.35;+;1.93;55.38
13472;polizeilicher;132;1.34;30;0.35;+;1.93;55.38
13473;w„hnung;137;1.4;31;0.37;+;1.93;57.73
13474;Mathematisch;141;1.44;32;0.38;+;1.93;59.24
13475;Auss„tze;145;1.48;33;0.39;+;1.93;60.75
13476;Grippe;150;1.53;34;0.4;+;1.93;63.1
13477;Lebewohl;159;1.62;36;0.42;+;1.93;66.96
13478;Unglcksf„llen;159;1.62;36;0.42;+;1.93;66.96
13479;prfte;168;1.71;38;0.45;+;1.93;70.82
13480;schmutzigen;176;1.79;40;0.47;+;1.93;73.84
13481;hebungen;181;1.84;41;0.48;+;1.93;76.19
13482;anleihe;185;1.88;42;0.49;+;1.93;77.7
13483;wrtembergischen;185;1.88;42;0.49;+;1.93;77.7
13484;Nachweisung;189;1.92;43;0.51;+;1.93;79.21
13485;vers”hnen;202;2.06;46;0.54;+;1.93;84.58
13486;gedeckte;211;2.15;48;0.57;+;1.93;88.44
13487;verlebte;212;2.16;48;0.57;+;1.93;89.27
13488;Kurfrsten;212;2.16;48;0.57;+;1.93;89.27
13489;talentvollen;251;2.56;57;0.67;+;1.93;105.39
13490;hinzugeben;251;2.56;57;0.67;+;1.93;105.39
13491;versprt;252;2.57;57;0.67;+;1.93;106.22
13492;vernachl„ssigen;265;2.7;60;0.71;+;1.93;111.59
13493;Versteckt;330;3.36;75;0.88;+;1.93;138.44
13494;Stunª;349;3.55;79;0.93;+;1.93;147
13495;festlichen;366;3.73;83;0.98;+;1.93;153.88
13496;Lectre;375;3.82;85;1;+;1.93;157.74
13497;Darob;391;3.98;89;1.05;+;1.93;163.79
13498;Gehaltes;413;4.21;94;1.11;+;1.93;173.02
13499;bem„chtigt;423;4.31;96;1.13;+;1.93;177.71
13500;Geistreiche;435;4.43;99;1.17;+;1.93;182.24
13501;Mondes;565;5.75;128;1.51;+;1.93;237.79
13502;semester;791;8.06;180;2.12;+;1.93;331.43
13503;Unterrichtsstunden;1062;10.82;241;2.84;+;1.93;446.21
13504;kommissionen;1098;11.18;250;2.94;+;1.93;459.81
13505;Zusammengesetzt;1123;11.44;255;3;+;1.93;471.55
13506;BiSthumS;1166;11.87;265;3.12;+;1.93;489.17
13507;kehrt;1235;12.58;281;3.31;+;1.93;517.54
13508;weiáe;2293;23.35;522;6.15;+;1.93;960.41
13509;G”ttern;114;1.16;26;0.31;+;1.92;47.66
13510;bew„ssern;114;1.16;26;0.31;+;1.92;47.66
13511;Landarbeiten;118;1.2;27;0.32;+;1.92;49.17
13512;Erdtheil;127;1.29;29;0.34;+;1.92;53.03
13513;Thalfl„che;140;1.43;32;0.38;+;1.92;58.4
13514;Matth„us;144;1.47;33;0.39;+;1.92;59.91
13515;unverholen;149;1.52;34;0.4;+;1.92;62.26
13516;Suis;153;1.56;35;0.41;+;1.92;63.77
13517;beabsichtige;153;1.56;35;0.41;+;1.92;63.77
13518;bekmmerte;153;1.56;35;0.41;+;1.92;63.77
13519;Wellenberg;162;1.65;37;0.44;+;1.92;67.63
13520;M„d-;171;1.74;39;0.46;+;1.92;71.49
13521;s„mmt;175;1.78;40;0.47;+;1.92;73
13522;146.;179;1.82;41;0.48;+;1.92;74.51
13523;Ordination;188;1.91;43;0.51;+;1.92;78.37
13524;gsi;193;1.97;44;0.52;+;1.92;80.72
13525;.7;197;2.01;45;0.53;+;1.92;82.23
13526;207.;201;2.05;46;0.54;+;1.92;83.74
13527;zeitraumes;206;2.1;47;0.55;+;1.92;86.09
13528;beschneiden;210;2.14;48;0.57;+;1.92;87.6
13529;gesammtcn;232;2.36;53;0.62;+;1.92;96.83
13530;eum;245;2.49;56;0.66;+;1.92;102.2
13531;schwe-;254;2.59;58;0.68;+;1.92;106.06
13532;Verheirathete;263;2.68;60;0.71;+;1.92;109.92
13533;Rechtª;285;2.9;65;0.77;+;1.92;119.15
13534;erz-;293;2.98;67;0.79;+;1.92;122.17
13535;Pfeil;297;3.02;68;0.8;+;1.92;123.68
13536;Nv;310;3.16;71;0.84;+;1.92;129.06
13537;Buchbinder;315;3.21;72;0.85;+;1.92;131.4
13538;bschel;372;3.79;85;1;+;1.92;155.23
13539;Wohnh„user;399;4.06;91;1.07;+;1.92;166.81
13540;M„rtyrer;411;4.19;94;1.11;+;1.92;171.34
13541;Vorarlberg;432;4.4;99;1.17;+;1.92;179.74
13542;gz;434;4.42;99;1.17;+;1.92;181.41
13543;begonnenen;474;4.83;108;1.27;+;1.92;198.36
13544;zulagen;477;4.86;109;1.28;+;1.92;199.03
13545;Chorherr;509;5.18;116;1.37;+;1.92;212.96
13546;Main;522;5.32;119;1.4;+;1.92;218.33
13547;jugend-;552;5.62;126;1.48;+;1.92;230.58
13548;physikalischen;619;6.3;141;1.66;+;1.92;259.11
13549;zus;680;6.92;155;1.83;+;1.92;284.45
13550;Knstlich;769;7.83;176;2.07;+;1.92;320.37
13551;Straáburg;933;9.5;213;2.51;+;1.92;389.67
13552;Atmosph„re;1083;11.03;247;2.91;+;1.92;452.77
13553;Notiz;1101;11.21;252;2.97;+;1.92;458.66
13554;an'S;1523;15.51;348;4.1;+;1.92;635.53
13555;Amtsbezirke;1560;15.89;356;4.19;+;1.92;651.8
13556;Christlicher;1620;16.5;371;4.37;+;1.92;674.49
13557;KursuS;1661;16.92;380;4.47;+;1.92;692.27
13558;gengend;1797;18.3;411;4.84;+;1.92;749.16
13559;Pater;1951;19.87;446;5.25;+;1.92;813.76
13560;p„dagogik;3022;30.77;693;8.16;+;1.92;1256.53
13561;Prfungen;3039;30.95;696;8.19;+;1.92;1265.24
13562;eidgen”ssischen;4830;49.19;1103;12.99;+;1.92;2016.72
13563;punkte;10853;110.52;2480;29.2;+;1.92;4528.88
13564;bemerkenswerthesten;113;1.15;26;0.31;+;1.91;46.83
13565;abschneidet;117;1.19;27;0.32;+;1.91;48.34
13566;Eink„ufe;122;1.24;28;0.33;+;1.91;50.68
13567;erscholl;122;1.24;28;0.33;+;1.91;50.68
13568;t”dtlichen;122;1.24;28;0.33;+;1.91;50.68
13569;Feuersgefahr;126;1.28;29;0.34;+;1.91;52.2
13570;263.;130;1.32;30;0.35;+;1.91;53.71
13571;Akademiker;130;1.32;30;0.35;+;1.91;53.71
13572;Kuppel;130;1.32;30;0.35;+;1.91;53.71
13573;nieren;135;1.37;31;0.37;+;1.91;56.05
13574;245.;135;1.37;31;0.37;+;1.91;56.05
13575;Lyrik;139;1.42;32;0.38;+;1.91;57.57
13576;Portal;139;1.42;32;0.38;+;1.91;57.57
13577;W„ldchen;139;1.42;32;0.38;+;1.91;57.57
13578;Alltagsschlern;139;1.42;32;0.38;+;1.91;57.57
13579;Verkennung;139;1.42;32;0.38;+;1.91;57.57
13580;dividuen;143;1.46;33;0.39;+;1.91;59.08
13581;Regiernngsrath;143;1.46;33;0.39;+;1.91;59.08
13582;Welttheilen;143;1.46;33;0.39;+;1.91;59.08
13583;Steinplatten;148;1.51;34;0.4;+;1.91;61.43
13584;Feurig;156;1.59;36;0.42;+;1.91;64.45
13585;verbindlichen;170;1.73;39;0.46;+;1.91;70.65
13586;2'/;182;1.85;42;0.49;+;1.91;75.19
13587;„mter;182;1.85;42;0.49;+;1.91;75.19
13588;Knospe;196;2;45;0.53;+;1.91;81.4
13589;gase;218;2.22;50;0.59;+;1.91;90.63
13590;golge;218;2.22;50;0.59;+;1.91;90.63
13591;Abst„nde;221;2.25;51;0.6;+;1.91;91.31
13592;kirsche;234;2.38;54;0.64;+;1.91;96.68
13593;entgegengesetzter;239;2.43;55;0.65;+;1.91;99.02
13594;Miª;244;2.48;56;0.66;+;1.91;101.37
13595;Speck;248;2.53;57;0.67;+;1.91;102.88
13596;streckte;273;2.78;63;0.74;+;1.91;112.79
13597;schlieáung;287;2.92;66;0.78;+;1.91;118.99
13598;grtel;322;3.28;74;0.87;+;1.91;133.59
13599;diª;327;3.33;75;0.88;+;1.91;135.94
13600;gl„nzt;330;3.36;76;0.89;+;1.91;136.62
13601;k”stlichen;331;3.37;76;0.89;+;1.91;137.45
13602;Arabischen;338;3.44;78;0.92;+;1.91;139.65
13603;Stachel;343;3.49;79;0.93;+;1.91;141.99
13604;Not;352;3.58;81;0.95;+;1.91;145.85
13605;harter;379;3.86;87;1.02;+;1.91;157.42
13606;endungen;386;3.93;89;1.05;+;1.91;159.62
13607;herabgesetzt;425;4.33;98;1.15;+;1.91;175.73
13608;Sizilien;442;4.5;102;1.2;+;1.91;182.61
13609;dicker;452;4.6;104;1.22;+;1.91;187.3
13610;Bernhardin;455;4.63;105;1.24;+;1.91;187.98
13611;allseitigen;575;5.86;132;1.55;+;1.91;238.82
13612;bek„mpft;575;5.86;132;1.55;+;1.91;238.82
13613;planes;579;5.9;133;1.57;+;1.91;240.33
13614;Filisur;603;6.14;139;1.64;+;1.91;249.41
13615;Gur;642;6.54;148;1.74;+;1.91;265.52
13616;Liefen;658;6.7;151;1.78;+;1.91;273.39
13617;Kugeln;663;6.75;153;1.8;+;1.91;273.92
13618;correction;662;6.74;152;1.79;+;1.91;274.9
13619;Leichnam;679;6.91;156;1.84;+;1.91;281.79
13620;erfassen;680;6.92;156;1.84;+;1.91;282.62
13621;Paradies;687;7;158;1.86;+;1.91;284.81
13622;AehnlicheS;693;7.06;159;1.87;+;1.91;287.99
13623;Prinzipien;800;8.15;184;2.17;+;1.91;331.64
13624;Haar;809;8.24;186;2.19;+;1.91;335.5
13625;erweiterte;841;8.56;194;2.28;+;1.91;347.6
13626;botanik;897;9.13;207;2.44;+;1.91;370.6
13627;erweiterten;931;9.48;214;2.52;+;1.91;386.18
13628;richª;942;9.59;217;2.56;+;1.91;389.89
13629;Hintergrund;967;9.85;223;2.63;+;1.91;399.8
13630;Mittags;1142;11.63;263;3.1;+;1.91;472.8
13631;Stengel;1408;14.34;325;3.83;+;1.91;581.58
13632;Erledigung;1532;15.6;353;4.16;+;1.91;633.93
13633;Auswanderung;1911;19.46;439;5.17;+;1.91;793.17
13634;Stattfinden;2172;22.12;499;5.88;+;1.91;901.43
13635;Nidau;2283;23.25;524;6.17;+;1.91;948.41
13636;Stieg;2445;24.9;561;6.61;+;1.91;1016.04
13637;bilder;2913;29.66;671;7.9;+;1.91;1205.76
13638;studien;4068;41.43;936;11.02;+;1.91;1685.77
13639;hebung;5550;56.52;1278;15.05;+;1.91;2298.09
13640;philosophisch;112;1.14;26;0.31;+;1.9;46
13641;kinderschule;125;1.27;29;0.34;+;1.9;51.37
13642;Schuders;125;1.27;29;0.34;+;1.9;51.37
13643;Leonard;134;1.36;31;0.37;+;1.9;55.22
13644;Hintergrunde;138;1.41;32;0.38;+;1.9;56.74
13645;Ewald;138;1.41;32;0.38;+;1.9;56.74
13646;abzugewinnen;142;1.45;33;0.39;+;1.9;58.25
13647;tinte;142;1.45;33;0.39;+;1.9;58.25
13648;verscheucht;142;1.45;33;0.39;+;1.9;58.25
13649;gewehrt;147;1.5;34;0.4;+;1.9;60.59
13650;aufsteigenden;147;1.5;34;0.4;+;1.9;60.59
13651;Lchrcr;151;1.54;35;0.41;+;1.9;62.11
13652;Unrath;151;1.54;35;0.41;+;1.9;62.11
13653;Birch;151;1.54;35;0.41;+;1.9;62.11
13654;wrdigere;155;1.58;36;0.42;+;1.9;63.62
13655;Platon;155;1.58;36;0.42;+;1.9;63.62
13656;j„hrl;160;1.63;37;0.44;+;1.9;65.97
13657;kiL;160;1.63;37;0.44;+;1.9;65.97
13658;Schirme;164;1.67;38;0.45;+;1.9;67.48
13659;Lotzwyl;164;1.67;38;0.45;+;1.9;67.48
13660;Hehre;181;1.84;42;0.49;+;1.9;74.36
13661;Sissach;181;1.84;42;0.49;+;1.9;74.36
13662;Sachlich;185;1.88;43;0.51;+;1.9;75.88
13663;Kl„nge;190;1.93;44;0.52;+;1.9;78.22
13664;Zartheit;190;1.93;44;0.52;+;1.9;78.22
13665;Pflan;194;1.98;45;0.53;+;1.9;79.73
13666;lagerten;198;2.02;46;0.54;+;1.9;81.25
13667;Gemeindegter;199;2.03;46;0.54;+;1.9;82.08
13668;Architekten;203;2.07;47;0.55;+;1.9;83.59
13669;L”wenzahn;207;2.11;48;0.57;+;1.9;85.11
13670;Schulgutes;211;2.15;49;0.58;+;1.9;86.62
13671;Verzierung;211;2.15;49;0.58;+;1.9;86.62
13672;131.;220;2.24;51;0.6;+;1.9;90.48
13673;mathematischer;220;2.24;51;0.6;+;1.9;90.48
13674;90,000;241;2.45;56;0.66;+;1.9;98.88
13675;Ueberschrift;264;2.69;61;0.72;+;1.9;108.93
13676;Todesf„llen;280;2.85;65;0.77;+;1.9;114.99
13677;felle;297;3.02;69;0.81;+;1.9;121.87
13678;Orleans;333;3.39;77;0.91;+;1.9;137.3
13679;nachzukommen;340;3.46;79;0.93;+;1.9;139.5
13680;bursche;379;3.86;88;1.04;+;1.9;155.61
13681;Knie;384;3.91;89;1.05;+;1.9;157.96
13682;z„hlten;400;4.07;93;1.1;+;1.9;164.01
13683;Urkundlich;422;4.3;98;1.15;+;1.9;173.24
13684;Thalschaft;439;4.47;102;1.2;+;1.9;180.12
13685;institutes;465;4.74;108;1.27;+;1.9;190.87
13686;rathhause;493;5.02;114;1.34;+;1.9;203.27
13687;Einwirkungen;508;5.17;118;1.39;+;1.9;208.49
13688;Gotha;556;5.66;129;1.52;+;1.9;228.46
13689;Flechten;571;5.81;132;1.55;+;1.9;235.49
13690;Reiht;587;5.98;136;1.6;+;1.9;241.55
13691;60,000;662;6.74;153;1.8;+;1.9;273.09
13692;Letzterem;685;6.98;159;1.87;+;1.9;281.34
13693;Lieblich;689;7.02;160;1.88;+;1.9;282.86
13694;Quarz;727;7.4;168;1.98;+;1.9;299.94
13695;Schriftª;762;7.76;176;2.07;+;1.9;314.54
13696;Mainz;935;9.52;217;2.56;+;1.9;384.08
13697;Federn;1047;10.66;242;2.85;+;1.9;431.88
13698;Oberhalbstein;1084;11.04;251;2.96;+;1.9;446.33
13699;glatt;1273;12.96;296;3.49;+;1.9;521.92
13700;gezeichnet;1463;14.9;339;3.99;+;1.9;601.94
13701;Chr.;1575;16.04;364;4.29;+;1.9;649.75
13702;Zweiter;3799;38.69;879;10.35;+;1.9;1565.42
13703;literatur;4812;49;1113;13.1;+;1.9;1983.55
13704;synode;5352;54.5;1243;14.64;+;1.9;2196.95
13705;religi”se;5379;54.78;1249;14.71;+;1.9;2208.52
13706;OS;7169;73.01;1660;19.55;+;1.9;2951.86
13707;zun„chst;11264;114.71;2608;30.71;+;1.9;4638.48
13708;Heimwege;107;1.09;25;0.29;+;1.89;43.65
13709;sammte;107;1.09;25;0.29;+;1.89;43.65
13710;Fabrikwesen;116;1.18;27;0.32;+;1.89;47.51
13711;lauern;120;1.22;28;0.33;+;1.89;49.02
13712;Fhrend;120;1.22;28;0.33;+;1.89;49.02
13713;Œs;120;1.22;28;0.33;+;1.89;49.02
13714;t„uschte;124;1.26;29;0.34;+;1.89;50.54
13715;Chor-;129;1.31;30;0.35;+;1.89;52.88
13716;Alpentladung;129;1.31;30;0.35;+;1.89;52.88
13717;geh„ssige;137;1.4;32;0.38;+;1.89;55.91
13718;Sonderung;141;1.44;33;0.39;+;1.89;57.42
13719;Wortformen;150;1.53;35;0.41;+;1.89;61.28
13720;Samens;167;1.7;39;0.46;+;1.89;68.16
13721;Rationalismus;171;1.74;40;0.47;+;1.89;69.68
13722;Sauerbrunnen;176;1.79;41;0.48;+;1.89;72.02
13723;Voltaire;176;1.79;41;0.48;+;1.89;72.02
13724;krauS;180;1.83;42;0.49;+;1.89;73.54
13725;Inter-;188;1.91;44;0.52;+;1.89;76.57
13726;SchullebenS;197;2.01;46;0.54;+;1.89;80.42
13727;Holzª;205;2.09;48;0.57;+;1.89;83.45
13728;hienieden;218;2.22;51;0.6;+;1.89;88.82
13729;Zirkular;219;2.23;51;0.6;+;1.89;89.65
13730;golde;223;2.27;52;0.61;+;1.89;91.16
13731;Boáhard;236;2.4;55;0.65;+;1.89;96.53
13732;Standesª;240;2.44;56;0.66;+;1.89;98.05
13733;mischte;248;2.53;58;0.68;+;1.89;101.08
13734;Wohnstube;252;2.57;59;0.69;+;1.89;102.59
13735;135.;265;2.7;62;0.73;+;1.89;107.96
13736;geehrten;275;2.8;64;0.75;+;1.89;112.65
13737;gek„mpft;296;3.01;69;0.81;+;1.89;121.04
13738;Seiler;326;3.32;76;0.89;+;1.89;133.3
13739;gesprochenen;356;3.63;83;0.98;+;1.89;145.56
13740;schroffen;365;3.72;85;1;+;1.89;149.41
13741;betrachteten;395;4.02;92;1.08;+;1.89;161.67
13742;”l;412;4.2;96;1.13;+;1.89;168.55
13743;b„nke;419;4.27;98;1.15;+;1.89;170.76
13744;katholi-;459;4.67;107;1.26;+;1.89;187.7
13745;Orª;467;4.76;109;1.28;+;1.89;190.72
13746;Christum;480;4.89;112;1.32;+;1.89;196.1
13747;Fichte;488;4.97;114;1.34;+;1.89;199.12
13748;Christenheit;502;5.11;117;1.38;+;1.89;205.32
13749;Real;528;5.38;123;1.45;+;1.89;216.06
13750;lenk;545;5.55;127;1.5;+;1.89;222.95
13751;Gemse;553;5.63;129;1.52;+;1.89;225.98
13752;bewundern;579;5.9;135;1.59;+;1.89;236.72
13753;Vorbereitungen;629;6.41;147;1.73;+;1.89;256.55
13754;auáerordentlicher;779;7.93;182;2.14;+;1.89;317.83
13755;Einverst„ndniá;820;8.35;191;2.25;+;1.89;335.59
13756;gewonnenen;846;8.62;198;2.33;+;1.89;344.54
13757;Lesebuches;913;9.3;213;2.51;+;1.89;373.05
13758;hierher;921;9.38;215;2.53;+;1.89;376.08
13759;Thermometer;1050;10.69;245;2.88;+;1.89;428.96
13760;Rechtschreibung;1070;10.9;249;2.93;+;1.89;438.33
13761;ringen;1397;14.23;325;3.83;+;1.89;572.46
13762;zueilen;111;1.13;26;0.31;+;1.88;45.17
13763;Angriffs;111;1.13;26;0.31;+;1.88;45.17
13764;Auslauf;111;1.13;26;0.31;+;1.88;45.17
13765;Stbchen;111;1.13;26;0.31;+;1.88;45.17
13766;drehte;115;1.17;27;0.32;+;1.88;46.68
13767;Oberfl„chen;119;1.21;28;0.33;+;1.88;48.2
13768;authentische;123;1.25;29;0.34;+;1.88;49.71
13769;Ionen;128;1.3;30;0.35;+;1.88;52.05
13770;netzen;132;1.34;31;0.37;+;1.88;53.57
13771;bezglicher;136;1.38;32;0.38;+;1.88;55.08
13772;schlagende;136;1.38;32;0.38;+;1.88;55.08
13773;Veranstaltungen;136;1.38;32;0.38;+;1.88;55.08
13774;jeglichem;136;1.38;32;0.38;+;1.88;55.08
13775;Christmonats;140;1.43;33;0.39;+;1.88;56.6
13776;muthigen;149;1.52;35;0.41;+;1.88;60.45
13777;sterbliche;153;1.56;36;0.42;+;1.88;61.97
13778;dumpfen;157;1.6;37;0.44;+;1.88;63.48
13779;Freibnrg;158;1.61;37;0.44;+;1.88;64.31
13780;Erschreckt;162;1.65;38;0.45;+;1.88;65.82
13781;tation;166;1.69;39;0.46;+;1.88;67.34
13782;Ohre;191;1.95;45;0.53;+;1.88;77.26
13783;Ringmauer;196;2;46;0.54;+;1.88;79.6
